time;averageAirTemp;averageWindchill;averageHeatindex;averageDewPointTemperature;averageRelativeHumidity;averageAirPressure;averageSeaLevelPressure;averageWindDirection;maxWindSpeed;averageWindSpeed;rainAccumulation;rainIntensity;averagePm10
"2017-01-01 00:00:00+01:00";-1.4258333333333;-1.2227083333333;78.573194444444;-9.0772222222222;57.144791666667;992.82340277778;1018.8379166667;214;4;1.0694444444444;0;0;
"2017-01-02 00:00:00+01:00";-1.7116666666667;-2.9220138888889;82.615972222222;-7.0928472222222;67.380416666667;986.73083333334;1012.6170833333;261;7.1;2.3388888888889;0.03;0;
"2017-01-03 00:00:00+01:00";-0.41381944444445;-3.4213888888889;76.650833333334;-5.0054166666667;71.259583333333;988.30895833333;1014.1081944444;256;9.7;4.0174305555556;0.01;0;
"2017-01-04 00:00:00+01:00";1.5045833333333;-3.3918055555556;66.736597222222;-3.7559722222222;68.398541666667;972.72256944444;997.92631944445;255;12.4;5.9731944444444;0.13;0;
"2017-01-05 00:00:00+01:00";-4.0776388888889;-6.2492361111111;90.336875;-11.283541666667;57.553680555556;987.75819444444;1013.9047222222;324;7.1;3.1031944444444;0.01;0;
"2017-01-06 00:00:00+01:00";-12.563888888889;-13.518541666667;143.48444444444;-19.214513888889;57.720625;1005.3995138889;1032.8831944444;331;5.8;1.921875;0;0;
"2017-01-07 00:00:00+01:00";-17.629513888889;-18.435625;196.65791666667;-22.530902777778;65.647222222222;1005.416875;1033.4568055556;268;5.3;1.7627083333333;0;0;
"2017-01-08 00:00:00+01:00";-14.624027777778;-14.219583333333;165.86236111111;-20.87875;59.577361111111;1001.0465972222;1028.6407638889;269;2.2;0.90493055555556;0;0;
"2017-01-09 00:00:00+01:00";-9.0545833333333;-8.8665277777778;115.6825;-16.855763888889;53.815069444444;999.26708333333;1026.216875;247;3.3;1.0691666666667;0;0;
"2017-01-10 00:00:00+01:00";-7.7016666666667;-7.5690277777778;114.73430555556;-14.117361111111;60.487291666667;993.57798611111;1020.2396527778;58;3;1.1140277777778;0;0;
"2017-01-11 00:00:00+01:00";-10.046875;-9.485625;132.78430555556;-16.212430555556;61.293680555556;988.84604166667;1015.6232638889;308;3;0.79159722222222;0;0;
"2017-01-12 00:00:00+01:00";0.37993055555555;-1.7533333333333;72.745625;-5.5073611111111;64.955277777778;979.29041666667;1004.7820833333;251;7.9;3.2090972222222;0;0;
"2017-01-13 00:00:00+01:00";3.2463194444444;2.3219444444444;57.889513888889;-5.1642361111111;54.348541666667;970.31486111111;995.30020833333;238;7.3;2.143125;0;0;
"2017-01-14 00:00:00+01:00";1.1038888888889;-0.10743055555556;68.076527777778;-4.910625;64.534027777778;974.42111111111;999.70902777778;276;5.8;2.3483333333333;0;0;
"2017-01-15 00:00:00+01:00";-0.74805555555555;-1.5263194444444;77.715347222222;-5.740625;69.207430555556;986.96465277778;1012.7658333333;258;5.8;1.9386805555556;0;0;
"2017-01-16 00:00:00+01:00";-1.5290972222222;-1.3290972222222;80.438333333333;-7.9830555555556;61.697222222222;994.09118055556;1020.1465277778;294;4.9;1.0645833333333;0;0;
"2017-01-17 00:00:00+01:00";-3.2729166666667;-3.661875;92.120625;-8.25875;68.608680555556;1004.4097916667;1030.9117361111;44;4.8;1.5519444444444;0;0;
"2017-01-18 00:00:00+01:00";-6.0876388888889;-7.0459027777778;110.32868055556;-10.351666666667;71.906458333333;1011.3264583333;1038.2939583333;68;4.4;1.996875;0;0;
"2017-01-19 00:00:00+01:00";-6.4490972222222;-6.4172222222222;112.30166666667;-11.220486111111;68.997916666667;1010.680625;1037.6675;91;3.9;1.1940277777778;0;0;
"2017-01-20 00:00:00+01:00";-3.1393055555556;-3.440625;87.281458333333;-10.823611111111;56.645069444444;1007.1823611111;1033.7422916667;243;4.1;1.4932638888889;0;0;
"2017-01-21 00:00:00+01:00";0.78402777777778;0.59416666666667;69.495208333334;-5.6295833333333;62.456319444444;1005.3150694444;1031.4376388889;254;4.7;1.4027083333333;0;0;
"2017-01-22 00:00:00+01:00";0.81263888888889;0.89180555555555;70.536180555555;-4.6944444444444;66.875;1004.5243055556;1030.6318055556;79;3.8;1.16375;0;0;
"2017-01-23 00:00:00+01:00";-2.8785416666667;-2.2883333333333;91.266736111111;-7.3176388888889;72.087083333333;998.36826388888;1024.6690277778;245;1.8;0.72611111111111;0;0;
"2017-01-24 00:00:00+01:00";-4.46875;-5.0619444444444;99.286458333333;-9.2838888888889;69.194166666667;998.76020833333;1025.2372222222;264;4.9;1.7196527777778;0;0;
"2017-01-25 00:00:00+01:00";-1.9909027777778;-1.9763194444444;85.377569444444;-6.1609027777778;73.164513888889;1002.5118055556;1028.8361805556;235;3.3;1.2079166666667;0;0;
"2017-01-26 00:00:00+01:00";-2.2243055555556;-2.0767361111111;86.516736111111;-6.8429861111111;70.73875;1005.6974305556;1032.1284027778;42;3.7;1.1092361111111;0;0;
"2017-01-27 00:00:00+01:00";-4.6592361111111;-4.0181944444444;99.549791666667;-11.4725;60.426527777778;1000.9952777778;1027.5499305556;271;1.9;0.69763888888889;0;0;
"2017-01-28 00:00:00+01:00";-5.4172916666667;-4.8152083333333;102.39340277778;-12.025902777778;60.603819444444;997.31812500001;1023.8477083333;257;1.9;0.73958333333333;0;0;
"2017-01-29 00:00:00+01:00";-5.3396527777778;-4.6725;103.72020833333;-11.587638888889;62.473125;998.05180555556;1024.5977777778;249;1.9;0.67611111111111;0;0;
"2017-01-30 00:00:00+01:00";-4.7075;-4.1395833333333;100.24201388889;-11.360416666667;61.003402777778;994.97527777777;1021.3793055556;260;2;0.75590277777778;0;0;
"2017-01-31 00:00:00+01:00";-2.866875;-2.6410416666667;89.906527777778;-9.503125;61.0575;992.25708333333;1018.4030555556;27;3.5;1.0640972222222;0;0;
"2017-02-01 00:00:00+01:00";-0.23784722222222;0.14354166666667;74.768958333333;-6.3627777777778;63.531597222222;994.30347222222;1020.2439583333;58;2.6;0.89590277777778;0.32;0;
"2017-02-02 00:00:00+01:00";1.4705555555556;1.5813888888889;67.12625;-2.9427777777778;72.723333333333;989.90395833334;1015.5616666667;281;3.6;1.136875;0.01;0;
"2017-02-03 00:00:00+01:00";2.3197222222222;2.4463194444444;62.220555555556;-1.2183333333333;77.536805555556;984.28680555556;1009.7202083333;69;4;1.1234027777778;1.86;0;
"2017-02-04 00:00:00+01:00";1.0221527777778;0.35534722222222;66.814930555556;-1.601875;82.663541666667;981.40583333334;1006.8775;68;4.1;1.838125;0;0;
"2017-02-05 00:00:00+01:00";2.0304861111111;2.4919444444444;62.372083333334;-0.84618055555556;81.334722222222;979.21701388889;1004.5363194444;172;4.6;0.81340277777778;1.25;0;
"2017-02-06 00:00:00+01:00";0.26770833333333;-0.35423611111111;72.319444444445;-3.1778472222222;77.691319444444;987.76819444444;1013.4902083333;58;4.1;1.7831944444444;0;0;
"2017-02-07 00:00:00+01:00";-3.7191666666667;-5.2231944444444;95.327152777778;-7.77375;73.542013888889;993.49368055556;1019.7479861111;54;6.1;2.4919444444444;0.05;0;
"2017-02-08 00:00:00+01:00";-6.9076388888889;-8.5225;112.93729166667;-12.3075;65.463819444444;999.62805555556;1026.3689583333;64;5;2.5181944444444;0;0;
"2017-02-09 00:00:00+01:00";-5.9613888888889;-7.2591666666667;107.23145833333;-11.369027777778;65.674444444444;1004.8354166667;1031.6217361111;68;4.9;2.2783333333333;0;0;
"2017-02-10 00:00:00+01:00";-3.4240277777778;-4.9393055555556;85.567916666667;-11.059930555556;56.369791666667;1003.2665972222;1029.7515972222;70;5.6;2.5195833333333;0;0;
"2017-02-11 00:00:00+01:00";-6.2179166666667;-7.881875;101.03819444444;-13.692638888889;55.690347222222;1002.8554166667;1029.6066666667;67;6.3;2.5867361111111;0;0;
"2017-02-12 00:00:00+01:00";-6.0236111111111;-7.219375;107.41590277778;-11.884236111111;63.633958333333;1006.9170138889;1033.7586111111;66;5.2;2.1942361111111;0;0;
"2017-02-13 00:00:00+01:00";-6.2209722222223;-6.8663888888889;111.600625;-10.349375;72.598194444444;1009.8639583333;1036.8120138889;64;5.7;1.7378472222222;0;0;
"2017-02-14 00:00:00+01:00";-2.3043055555555;-2.5640972222222;89.379722222223;-7.9936805555555;66.474305555556;1008.0496527778;1034.5559027778;261;4.7;1.4650694444444;0;0;
"2017-02-15 00:00:00+01:00";2.2254166666667;2.8334027777778;63.628263888889;-7.048125;53.776180555556;1008.0234027778;1034.0924305556;277;2.9;0.69236111111111;0;0;
"2017-02-16 00:00:00+01:00";3.4219444444445;3.5397916666667;60.217152777778;-5.2583333333333;54.83125;1002.6378472222;1028.4515277778;254;4.9;1.1852083333333;0;0;
"2017-02-17 00:00:00+01:00";2.2654166666667;2.1636111111111;63.351527777777;-2.5866666666667;70.787708333333;994.71027777778;1020.4205555556;255;5.6;1.359375;1.94;0;
"2017-02-18 00:00:00+01:00";2.7701388888889;2.3111805555556;59.813194444445;-0.65243055555555;78.207361111111;996.15902777778;1021.8542361111;267;4.5;1.6729861111111;0.07;0;
"2017-02-19 00:00:00+01:00";3.2702083333333;3.1000694444444;57.963402777778;-1.9102083333333;69.761805555555;996.06736111112;1021.7275694444;243;5.1;1.4069444444444;0;0;
"2017-02-20 00:00:00+01:00";3.5522916666667;2.4304166666667;59.303402777778;-3.1978472222222;62.023680555556;989.70263888889;1015.1700694444;258;8.6;2.4115277777778;0.19;0;
"2017-02-21 00:00:00+01:00";6.1648611111111;3.6784027777778;47.124583333333;1.8453472222222;73.943541666667;980.42604166667;1005.4084722222;264;8.9;3.7955555555556;6.89;0;
"2017-02-22 00:00:00+01:00";7.6565972222223;4.5826388888889;44.718402777778;1.3273611111111;64.439583333333;978.93034722222;1003.7475694444;255;11.5;4.7352777777778;1.69;0;
"2017-02-23 00:00:00+01:00";7.6314583333333;5.9339583333333;43.035069444445;1.7525694444444;68.261180555556;973.92326388889;998.6075;244;11.1;3.0358333333333;0.44;0;
"2017-02-24 00:00:00+01:00";7.1288194444444;3.7536111111111;45.368125;-3.3081944444444;48.134513888889;974.7325;999.48645833333;267;14.8;4.9586111111111;0.59;0;
"2017-02-25 00:00:00+01:00";1.4198611111111;0.049652777777778;64.707986111112;-6.5023611111111;56.472430555555;992.61520833334;1018.3559027778;264;10;2.5340972222222;0;0;
"2017-02-26 00:00:00+01:00";5.0073611111111;4.1196527777778;47.103402777778;-7.1580555555556;42.314652777778;989.12881944445;1014.4426388889;268;9.4;2.2025;0;0;
"2017-02-27 00:00:00+01:00";9.8438888888889;9.9647222222222;36.784236111111;-5.3898611111111;36.431875;984.65923611111;1009.4257638889;209;4.9;1.16;0;0;
"2017-02-28 00:00:00+01:00";9.7350694444445;8.9344444444444;38.768541666667;-1.0376388888889;48.140625;974.02090277778;998.52486111111;247;10.2;2.2624305555556;0;0;
"2017-03-01 00:00:00+01:00";7.4403472222223;6.0388888888889;43.836805555556;-0.73173611111112;57.129375;976.56548611111;1001.3334722222;256;8.3;2.7299305555556;0.41;0;
"2017-03-02 00:00:00+01:00";7.4175694444444;5.5221527777778;44.555138888889;-2.6828472222222;49.646666666667;981.28708333333;1006.1757638889;254;13.6;3.4422916666666;0.1;0;
"2017-03-03 00:00:00+01:00";6.525;5.2586805555556;46.259305555556;-3.2178472222222;51.629930555556;988.54256944445;1013.7049305556;278;8.9;2.5872222222222;0.06;0;
"2017-03-04 00:00:00+01:00";10.209861111111;10.009722222222;39.416527777778;-2.0320138888889;44.201597222222;979.00208333333;1003.5997222222;206;6.8;1.6019444444444;0;0;
"2017-03-05 00:00:00+01:00";13.833125;12.604791666667;29.895;1.3001388888889;44.124375;977.41041666667;1001.6461111111;254;9.6;2.8003472222222;2.67;0.8;
"2017-03-06 00:00:00+01:00";7.0154861111111;6.4400694444444;44.500763888889;1.6004166666667;69.212569444444;975.41423611111;1000.1949305556;259;5.8;1.850625;1.09;0;
"2017-03-07 00:00:00+01:00";5.6341666666667;5.6933333333333;50.579444444444;-0.40541666666667;65.964652777778;982.28506944444;1007.3677083333;265;4.7;1.2254861111111;0.69;0;
"2017-03-08 00:00:00+01:00";4.471875;4.3411805555556;54.357986111111;-1.8035416666667;64.105694444444;995.69520833333;1021.2227777778;12;4.2;1.3665277777778;0;0;
"2017-03-09 00:00:00+01:00";3.6069444444444;3.6635416666667;57.465972222222;-0.35416666666666;75.394583333333;990.17027777778;1015.6376388889;254;5.7;1.2084722222222;0.28;0;
"2017-03-10 00:00:00+01:00";4.9953472222222;4.8380555555556;52.318611111111;-0.91090277777778;66.247083333333;990.24041666667;1015.5838888889;22;4.4;1.414375;0;0;
"2017-03-11 00:00:00+01:00";5.1534722222222;4.5620833333333;50.510833333333;-2.8318055555556;57.415833333333;995.35131944444;1020.8040972222;346;5.7;1.8427083333333;0;0;
"2017-03-12 00:00:00+01:00";4.2563888888889;3.6223611111111;54.988680555556;-2.6033333333333;61.397916666667;993.85555555555;1019.3533333333;31;5.5;1.8564583333333;0.03;0;
"2017-03-13 00:00:00+01:00";4.4804166666667;4.59625;54.463333333333;-2.0877777777778;62.464097222222;997.81340277778;1023.4026388889;5;4.2;1.1370138888889;0;0;
"2017-03-14 00:00:00+01:00";4.9736805555556;5.1479861111111;52.4525;-2.3761805555555;60.515347222222;1000.3700694445;1025.9734722222;243;3.8;1.0859027777778;0;0;
"2017-03-15 00:00:00+01:00";6.1203472222222;5.2352777777778;48.250208333333;-2.1901388888889;57.122638888889;997.62180555556;1023.0488194444;271;7;2.1950694444444;0;0;
"2017-03-16 00:00:00+01:00";5.8354861111111;4.5238888888889;48.636875;-3.6680555555556;51.690625;994.50708333333;1019.8780555556;292;7.7;2.6149305555556;0;0;
"2017-03-17 00:00:00+01:00";7.5547916666667;7.0800694444444;46.632361111111;-2.11875;53.099722222222;986.26020833333;1011.2779861111;269;7.6;1.8691666666667;0.37;0;
"2017-03-18 00:00:00+01:00";5.8030555555556;3.7856944444444;48.958402777778;0.37930555555556;68.7175;975.30888888889;1000.19375;256;11.4;3.3625;4.38;0.2;
"2017-03-19 00:00:00+01:00";4.7036805555555;2.52875;50.339861111111;-4.6357638888889;53.658194444444;979.91;1005.0170138889;273;9.1;3.4228472222222;0.73;0.3;
"2017-03-20 00:00:00+01:00";9.4595138888889;8.4880555555555;38.032083333333;4.3084027777778;70.787222222222;981.01819444444;1005.7254861111;261;6.7;2.3408333333333;1.27;0;
"2017-03-21 00:00:00+01:00";10.770694444444;10.444583333333;36.225486111111;3.3344444444444;61.522291666667;982.90493055555;1007.5427083333;266;7.7;1.7158333333333;0;0;
"2017-03-22 00:00:00+01:00";6.5934027777778;5.9297916666667;44.36125;3.0959027777778;78.4125;989.24083333333;1014.4099305556;23;6;1.8913888888889;8.8;0;
"2017-03-23 00:00:00+01:00";6.2988194444445;5.1835416666667;44.87;3.0561805555556;79.778333333333;992.01305555555;1017.2775694444;61;5.9;2.3577083333333;0.39;0;
"2017-03-24 00:00:00+01:00";6.8422222222222;6.7294444444444;44.504166666667;2.2926388888889;73.291111111111;999.10722222222;1024.4956944444;294;4.4;1.3875694444444;0;0;
"2017-03-25 00:00:00+01:00";5.5609722222222;4.5111111111111;50.358888888889;-3.3839583333333;56.931666666667;997.61243055556;1023.1008333333;278;7.3;2.4205555555556;0;0;
"2017-03-26 00:00:00+01:00";4.0423188405797;3.5802173913044;54.79920289855;-4.3008695652174;55.347971014493;997.17471014493;1022.7861594203;350;5.2;1.6859420289855;0;0;
"2017-03-27 00:00:00+02:00";7.5738194444445;6.6886805555556;46.609513888889;-2.9594444444444;49.893194444444;998.18791666667;1023.5045833333;262;7.2;2.2723611111111;0;0;
"2017-03-28 00:00:00+02:00";12.330069444444;11.887638888889;35.064791666667;-1.7624305555555;40.340833333333;994.42333333333;1019.2163194444;264;6.9;1.8933333333333;0;0;
"2017-03-29 00:00:00+02:00";12.495347222222;11.488194444444;35.097430555556;1.5036805555556;49.658680555556;993.20111111111;1017.9476388889;273;8.7;2.6176388888889;0.18;0;
"2017-03-30 00:00:00+02:00";11.154236111111;10.599583333333;35.070069444445;3.3614583333333;59.512291666667;998.37715277777;1023.3675;283;4.9;1.8869444444444;0.01;0;
"2017-03-31 00:00:00+02:00";12.869722222222;13.095069444444;35.534097222222;3.3120138888889;55.864097222222;995.86840277778;1020.6597916667;269;6.3;1.0928472222222;0;0;
"2017-04-01 00:00:00+02:00";15.286111111111;15.583958333333;31.427291666667;2.3401388888889;46.372013888889;989.49034722222;1013.9125694444;264;4.7;1.0046527777778;0;0;
"2017-04-02 00:00:00+02:00";16.735763888889;16.585763888889;30.573819444444;1.8997222222222;40.757986111111;989.33097222222;1013.6184027778;278;8.2;1.645625;0;0;
"2017-04-03 00:00:00+02:00";13.160555555556;12.732986111111;31.753680555556;4.1213888888889;55.557013888889;995.11201388889;1019.8413194444;8;6.9;1.8043055555556;0;0;
"2017-04-04 00:00:00+02:00";14.372638888889;13.503055555556;30.904583333333;4.8770833333334;54.098055555555;993.85326388889;1018.446875;62;6.8;2.3826388888889;0;0;
"2017-04-05 00:00:00+02:00";12.600625;12.492222222222;32.459444444444;4.9616666666667;61.149583333333;989.72375;1014.3753472222;271;4.7;1.4065972222222;12.02;0.6;
"2017-04-06 00:00:00+02:00";6.375;5.0261805555556;46.937291666667;1.1059027777778;69.402222222222;987.25923611111;1012.3970138889;291;9.2;2.6242361111111;3.68;0;
"2017-04-07 00:00:00+02:00";5.4625;4.5088888888889;49.405625;1.4315972222222;75.385555555556;987.83652777778;1013.0700694444;271;5.7;2.1996527777778;0.96;0;
"2017-04-08 00:00:00+02:00";10.263680555555;9.4215277777778;36.222361111111;3.1247916666667;62.848958333333;992.66902777778;1017.5938888889;311;6.4;2.2113194444444;0.02;0;
"2017-04-09 00:00:00+02:00";10.134166666667;10.368055555556;37.760347222222;2.1861111111111;60.137361111111;998.82388888889;1023.9142361111;271;4.8;1.0660416666667;0;0;
"2017-04-10 00:00:00+02:00";13.156328233658;12.959805285118;34.639638386648;2.4497913769124;52.193741307371;991.4831015299;1016.1342837274;255;7.4;1.6472183588317;0;0;
"2017-04-11 00:00:00+02:00";9.010625;7.5033333333333;38.796527777778;0.18444444444444;55.148125;990.74604166667;1015.7429166667;285;8.2;2.8670138888889;1.82;0;
"2017-04-12 00:00:00+02:00";8.8497222222222;7.1452777777778;40.560277777778;-0.91333333333333;50.920625;989.12659722222;1014.0866666667;260;10.1;3.1749305555556;0;0;
"2017-04-13 00:00:00+02:00";9.2981944444445;7.4690277777778;38.115555555555;1.9032638888889;61.183055555556;981.649375;1006.3841666667;272;7.7;3.24875;0.72;0;
"2017-04-14 00:00:00+02:00";8.4717361111111;7.0954861111111;40.788263888889;-1.2407638888889;52.002708333333;985.83270833333;1010.7535416667;275;8.2;2.7608333333333;0.14;0;
"2017-04-15 00:00:00+02:00";9.3049305555556;8.7001388888889;40.758819444444;-0.051527777777779;53.354236111111;985.13527777778;1009.9655555556;274;7.8;2.03375;0.66;0;
"2017-04-16 00:00:00+02:00";6.6091666666667;4.8452083333333;46.028611111111;-0.40236111111111;62.26375;985.46909722222;1010.5326388889;280;10.3;3.1038888888889;1.13;0;
"2017-04-17 00:00:00+02:00";5.8165277777778;5.6961805555556;49.288194444444;-0.19743055555556;66.211597222222;987.52520833334;1012.715625;106;5.2;1.3864583333333;4.71;0;
"2017-04-18 00:00:00+02:00";2.6216666666667;2.0330555555556;60.942361111111;-0.969375;77.241944444444;986.73847222222;1012.2017361111;10;18.7;1.7923611111111;2;0;
"2017-04-19 00:00:00+02:00";2.8640972222222;-0.55972222222222;59.76125;-2.8019444444445;67.775555555555;992.73631944445;1018.3427777778;33;9.7;4.5941666666667;0.01;0;
"2017-04-20 00:00:00+02:00";2.7641666666667;0.28895833333333;54.440833333333;-7.8779861111111;45.804375;1000.1618055555;1025.9645833333;11;9.1;3.6245138888889;0;0;
"2017-04-21 00:00:00+02:00";5.1326388888889;3.3224305555556;50.03375;-5.6188888888889;46.609930555556;997.54097222223;1023.0689583333;260;8.5;3.1465972222222;0;0;
"2017-04-22 00:00:00+02:00";7.8842361111111;5.85625;41.98375;-1.6159722222222;52.494722222222;987.62951388889;1012.6371527778;270;8;3.4254166666667;0.49;0;
"2017-04-23 00:00:00+02:00";5.1142361111111;3.2720833333333;51.772986111111;-2.3779166666667;59.284027777778;988.80166666666;1014.0967361111;279;8.5;3.1001388888889;0.17;0;
"2017-04-24 00:00:00+02:00";6.7011805555556;5.3334722222222;46.169375;-2.2711111111111;54.866736111111;990.52763888889;1015.726875;255;8.2;2.6397222222222;0.01;0;
"2017-04-25 00:00:00+02:00";11.707361111111;11.126458333333;36.778680555556;2.0754861111111;54.607569444445;981.24020833334;1005.7551388889;265;9.7;2.1265972222222;3.84;0;
"2017-04-26 00:00:00+02:00";6.8260416666667;5.9723611111111;43.543055555556;3.3232638888889;78.406597222222;982.99194444444;1007.9820833333;42;5.2;2.1002777777778;1.59;0;
"2017-04-27 00:00:00+02:00";5.1167361111111;4.7363194444444;49.272361111111;1.8540277777778;79.491319444445;986.33756944445;1011.5720833333;31;3.9;1.6032638888889;8.02;0.2;
"2017-04-28 00:00:00+02:00";5.8659027777777;5.1658333333333;45.339583333333;3.0430555555556;82.092013888889;982.14736111111;1007.1947222222;326;5.2;1.9319444444444;16.19;0;
"2017-04-29 00:00:00+02:00";7.0686805555556;6.3734722222222;45.041597222222;0.63694444444444;65.301111111111;988.58493055556;1013.69125;253;5.5;1.9325;0;0;
"2017-04-30 00:00:00+02:00";7.5389583333333;7.5863888888889;44.041319444444;0.81770833333334;64.1875;993.38368055556;1018.5725;127;4.5;1.2450694444444;0.45;0;
"2017-05-01 00:00:00+02:00";8.8246527777778;7.2119444444444;40.868541666667;1.9924305555556;63.344861111111;991.12590277779;1016.1400694444;72;7.7;3.0797222222222;0;0;
"2017-05-02 00:00:00+02:00";10.405277777778;9.5188888888889;36.304444444444;5.1188888888889;70.022361111111;991.37319444444;1016.2559027778;56;6;2.224375;0.53;0;
"2017-05-03 00:00:00+02:00";11.277430555556;10.651875;32.072777777778;6.7720833333334;73.998958333334;993.24861111111;1018.1022222222;58;5.4;1.9640277777778;9.31;0;
"2017-05-04 00:00:00+02:00";12.025555555556;12.105277777778;28.626944444445;8.5511805555555;79.465902777778;988.68694444444;1013.3525694444;63;5.2;1.1788888888889;4;0;
"2017-05-05 00:00:00+02:00";13.602083333333;13.153125;28.086597222222;8.6720138888889;73.213472222222;989.66861111111;1014.2264583333;44;6.5;1.8538194444444;1.86;1.4;
"2017-05-06 00:00:00+02:00";14.486875;14.276805555556;24.714861111111;10.617638888889;77.872569444444;986.47944444445;1010.8825;265;5.9;1.5510416666667;1.05;0;
"2017-05-07 00:00:00+02:00";13.615;12.898611111111;27.706180555556;8.0615972222222;70.351666666667;981.74493055556;1006.1005555556;284;6.9;2.1392361111111;0.19;0;
"2017-05-08 00:00:00+02:00";10.268819444444;8.7083333333333;36.296875;3.7811805555556;65.215208333333;982.65631944445;1007.3308333333;292;7.2;2.9923611111111;0.16;0;
"2017-05-09 00:00:00+02:00";5.6221527777778;4.3754861111111;47.977222222222;-3.8881944444444;51.543680555555;987.67715277778;1012.8945138889;336;7.4;2.4982638888889;0.01;0;
"2017-05-10 00:00:00+02:00";6.1402083333333;5.7281944444444;48.567708333333;-3.2156944444445;53.698055555556;985.91861111112;1011.0502083333;242;7.5;1.7351388888889;0;0;
"2017-05-11 00:00:00+02:00";13.174791666667;13.303958333333;35.453472222222;1.23;47.466180555556;981.01;1005.4020833333;274;6.4;1.2125;0;0;
"2017-05-12 00:00:00+02:00";13.366180555556;12.857986111111;29.466180555556;7.8877083333333;69.860069444444;979.4075;1003.73125;64;5.5;1.9011805555556;4.13;0;
"2017-05-13 00:00:00+02:00";13.053055555555;12.879791666667;26.263055555556;9.7096527777778;80.221041666667;984.44888888889;1008.9272222222;49;4.1;1.4736805555556;0;0;
"2017-05-14 00:00:00+02:00";15.678888888889;15.852013888889;27.394930555556;6.2715277777778;57.352847222222;993.55631944445;1018.0352083333;47;4.2;1.1125694444444;0;0;
"2017-05-15 00:00:00+02:00";15.7975;15.881805555556;28.071597222222;6.9733333333333;58.620972222222;998.54;1023.1334722222;274;5.5;1.2440972222222;0.04;0;
"2017-05-16 00:00:00+02:00";14.11875;14.183958333333;26.845277777778;9.2485416666666;73.249791666667;1001.4301388889;1026.2334027778;238;5.9;1.2220833333333;6.56;0;
